emotion,path
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F019.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F021.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F022.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F023.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F025.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F026.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F027.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F029.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F030.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F032.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F033.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F034.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F035.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F036.wav
surprise,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F037.wav
surprise,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F038.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F040.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F041.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F042.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F043.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F044.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F045.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F046.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F047.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M000.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M001.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M002.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M004.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M006.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M007.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M008.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M009.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M010.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M011.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M013.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M014.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M015.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M016.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M017.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M019.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M020.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M021.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M022.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M023.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M024.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M026.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M031.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M032.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M033.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M035.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M036.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M037.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M038.wav
surprise,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M039.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M040.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M041.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M042.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M043.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M044.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M046.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M047.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M048.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M049.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F003.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F004.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F005.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F006.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F007.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F008.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F010.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F012.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F013.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F014.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M001.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M003.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M004.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M006.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M007.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M008.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M009.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M010.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M011.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M012.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M013.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M014.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M015.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M017.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F001.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F002.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F003.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F004.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F007.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F008.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F009.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F010.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F011.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F014.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F015.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F017.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F018.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F019.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F021.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F024.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F030.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F031.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F034.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F036.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F037.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F038.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F039.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F040.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F041.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M000.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M001.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M003.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M004.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M010.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M011.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M012.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M013.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M014.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M016.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M017.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M019.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M021.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M022.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M028.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M029.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M030.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M031.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M033.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M037.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M039.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M040.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M041.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F000.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F001.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F002.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F005.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F006.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F007.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F010.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F011.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F012.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F020.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F021.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F022.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F024.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F029.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F030.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M000.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M001.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M002.wav
fear,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M003.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M005.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M007.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M008.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M009.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M010.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M013.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M018.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M021.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M024.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M025.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M026.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M030.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M034.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M036.wav
joy,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M037.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F000.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F001.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F002.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F003.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F004.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F005.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F006.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F008.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F010.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F012.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F013.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F014.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F015.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F016.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F017.wav
neutral,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F018.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F019.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F020.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M001.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M003.wav
sadness,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M005.wav
anger,../data/clean_audios/iemocap/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M008.wav
